variant_name,decision_index,time_bucket,state_hash,b0_action_type,new_action_type,b0_action_signature_hash,new_action_signature_hash,estimated_gross_delta,estimated_pref_delta,estimated_duration_delta,affected_rule_ids,rule_state_before,rule_state_after,qwen_audit_reason,controller_reason,official_replay_delta_net,official_replay_delta_gross,official_replay_delta_penalty,delta_label_mode,label_validity,state_compatible,visible_compatible,legal_compatible,regret_label_win_loss_unknown,reason_code,keep_kill_source
B9_gold_current_20260529,146,step_bucket_006,3e6073de405a,,wait,293ae9825a2a,08cf7213202d,0.0,0.0,60.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""macro_task_repair_value"":27.95,""preference_marginal_penalty"":-0.0,""preference_repair_value"":7764.6,""ptt_repair_value"":7702.5,""ptt_reposition_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":7699.21}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value"",""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,147,step_bucket_006,45c6a6424946,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,148,step_bucket_006,390463e7f4f9,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,149,step_bucket_006,0e1bd7ff27c9,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,150,step_bucket_006,58f2926ada45,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,151,step_bucket_006,4aabaee2e035,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,152,step_bucket_006,6bde07dc738d,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,153,step_bucket_006,fc7edf754087,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,154,step_bucket_006,6e87ac9b7391,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,155,step_bucket_006,2b009fd244f8,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,156,step_bucket_006,f57b05694d39,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,157,step_bucket_006,a962d6ab3a50,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,158,step_bucket_006,b0b73790dd61,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,159,step_bucket_006,a44cd7493628,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,160,step_bucket_006,2f16e4cd3042,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,161,step_bucket_006,724428b9987c,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,162,step_bucket_006,4a091e4513ca,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,163,step_bucket_006,2982774ce443,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,164,step_bucket_006,343d68d3e88b,,wait,293ae9825a2a,8598fce3faf0,0.0,0.0,20.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":-25.39}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,165,step_bucket_006,6c3e7488bb69,,wait,293ae9825a2a,1770e69ef111,0.0,0.0,64.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":1384.38,""ptt_repair_value"":1384.38,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":1034.38}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,166,step_bucket_006,100a5b7ae1c0,,wait,293ae9825a2a,1770e69ef111,0.0,0.0,46.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":1384.38,""ptt_repair_value"":1384.38,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":1034.38}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,167,step_bucket_006,6f3719c815bd,,wait,293ae9825a2a,ececca10825a,0.0,0.0,17.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":599.89,""ptt_repair_value"":599.89,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":249.89}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,new_decision_without_b0_aligned_step,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,2,step_bucket_000,bd5efed2a184,take_order,take_order,0331f5d031b3,04b57c64b5ed,-87.68,13939.24,-272.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":421.35}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-78.1,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6656.79}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,True,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,3,step_bucket_000,0b6af5923b2d,wait,take_order,d21187e2ae3b,fe46fac88a35,377.07,591.14,254.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":266.7}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,5,step_bucket_000,909a92c04acc,wait,wait,281ee5a75b88,021d30aa293f,0.0,0.0,18.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,6,step_bucket_000,83d109620159,take_order,take_order,92e8c4309926,c8f0b8a58997,-423.18,14898.74,59.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":1296.95}","{""preference_components"":{""lost_repair_window_cost"":-2511.8,""preference_marginal_penalty"":-4802.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2511.8,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4802.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6858.74}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,9,step_bucket_000,7d03e9618d64,wait,wait,6465a8220ce8,ed1bbb003592,0.0,0.0,-67.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,10,step_bucket_000,be830fc650b0,take_order,take_order,ee142ea808ad,3d0b3b8cd2d3,-281.98,13937.14,-364.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":524.13}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6366.11}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,True,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,11,step_bucket_000,275a079b956a,wait,take_order,d21187e2ae3b,14b7da36b9fd,469.6,591.14,274.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":397.67}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,13,step_bucket_000,5cd151a52f1e,wait,wait,fb1625e4e5f2,53833ffd5880,0.0,0.0,90.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,14,step_bucket_000,b8d46194143d,take_order,take_order,0b02093127d8,1cb926183c15,111.35,13937.14,-308.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":645.29}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6009.63}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,15,step_bucket_000,a432128a0d10,wait,take_order,d21187e2ae3b,f8fdc9d32312,243.43,591.14,188.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":76.91}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
